"","x$Date","x$Hour","WSEmax","VOLUME","lag","vol_chg","inflow"
"1151",2017-12-24,11,121.79,8961.23330497742,8961.23330497742,0,0
"1152",2017-12-24,12,121.79,8961.23330497742,8961.23330497742,0,0
"1153",2017-12-24,13,121.79,8961.23330497742,8961.23330497742,0,0
"1154",2017-12-24,14,121.79,8961.23330497742,8961.23330497742,0,0
"1155",2017-12-24,15,121.79,8961.23330497742,8961.23330497742,0,0
"1156",2017-12-24,16,121.79,8961.23330497742,8961.23330497742,0,0
"1157",2017-12-24,17,121.79,8961.23330497742,8961.23330497742,0,0
"1158",2017-12-24,18,121.79,8961.23330497742,8961.23330497742,0,0
"1159",2017-12-24,19,121.79,8961.23330497742,8961.23330497742,0,0
"1160",2017-12-24,20,121.79,8961.23330497742,8961.23330497742,0,0
"1161",2017-12-24,21,121.79,8961.23330497742,8961.23330497742,0,0
"1162",2017-12-24,22,121.79,8961.23330497742,8961.23330497742,0,0
"1163",2017-12-24,23,121.79,8961.23330497742,8961.23330497742,0,0
"1164",2017-12-25,0,121.79,8961.23330497742,8961.23330497742,0,0
"1165",2017-12-25,1,121.79,8961.23330497742,8961.23330497742,0,0
"1166",2017-12-25,2,121.79,8961.23330497742,8961.23330497742,0,0
"1167",2017-12-25,3,121.79,8961.23330497742,8961.23330497742,0,0
"1168",2017-12-25,4,121.79,8961.23330497742,8961.23330497742,0,0
"1169",2017-12-25,5,121.79,8961.23330497742,8961.23330497742,0,0
"1170",2017-12-25,6,121.79,8961.23330497742,8961.23330497742,0,0
"1171",2017-12-25,7,121.79,8961.23330497742,8961.23330497742,0,0
"1172",2017-12-25,8,121.79,8961.23330497742,8961.23330497742,0,0
"1173",2017-12-25,9,121.78,8736.58673477173,8961.23330497742,-224.646570205688,0
"1174",2017-12-25,10,121.78,8736.58673477173,8736.58673477173,0,0
"1175",2017-12-25,11,121.78,8736.58673477173,8736.58673477173,0,0
"1176",2017-12-25,12,121.78,8736.58673477173,8736.58673477173,0,0
"1177",2017-12-25,13,121.78,8736.58673477173,8736.58673477173,0,0
"1178",2017-12-25,14,121.78,8736.58673477173,8736.58673477173,0,0
"1179",2017-12-25,15,121.78,8736.58673477173,8736.58673477173,0,0
"1180",2017-12-25,16,121.78,8736.58673477173,8736.58673477173,0,0
"1181",2017-12-25,17,121.78,8736.58673477173,8736.58673477173,0,0
"1182",2017-12-25,18,121.79,8961.23330497742,8736.58673477173,224.646570205688,0.0624018250571357
"1183",2017-12-25,19,121.79,8961.23330497742,8961.23330497742,0,0
"1184",2017-12-25,20,121.79,8961.23330497742,8961.23330497742,0,0
"1185",2017-12-25,21,121.79,8961.23330497742,8961.23330497742,0,0
"1186",2017-12-25,22,121.79,8961.23330497742,8961.23330497742,0,0
"1187",2017-12-25,23,121.79,8961.23330497742,8961.23330497742,0,0
"1188",2017-12-26,0,121.79,8961.23330497742,8961.23330497742,0,0
"1189",2017-12-26,1,121.79,8961.23330497742,8961.23330497742,0,0
"1190",2017-12-26,2,121.79,8961.23330497742,8961.23330497742,0,0
"1191",2017-12-26,3,121.79,8961.23330497742,8961.23330497742,0,0
"1192",2017-12-26,4,121.78,8736.58673477173,8961.23330497742,-224.646570205688,0
"1193",2017-12-26,5,121.78,8736.58673477173,8736.58673477173,0,0
"1194",2017-12-26,6,121.79,8961.23330497742,8736.58673477173,224.646570205688,0.0624018250571357
"1195",2017-12-26,7,121.79,8961.23330497742,8961.23330497742,0,0
"1196",2017-12-26,8,121.78,8736.58673477173,8961.23330497742,-224.646570205688,0
"1197",2017-12-26,9,121.78,8736.58673477173,8736.58673477173,0,0
"1198",2017-12-26,10,121.78,8736.58673477173,8736.58673477173,0,0
"1199",2017-12-26,11,121.78,8736.58673477173,8736.58673477173,0,0
"1200",2017-12-26,12,121.78,8736.58673477173,8736.58673477173,0,0
"1201",2017-12-26,13,121.78,8736.58673477173,8736.58673477173,0,0
"1202",2017-12-26,14,121.78,8736.58673477173,8736.58673477173,0,0
"1203",2017-12-26,15,121.78,8736.58673477173,8736.58673477173,0,0
"1204",2017-12-26,16,121.78,8736.58673477173,8736.58673477173,0,0
"1205",2017-12-26,17,121.79,8961.23330497742,8736.58673477173,224.646570205688,0.0624018250571357
"1206",2017-12-26,18,121.79,8961.23330497742,8961.23330497742,0,0
"1207",2017-12-26,19,121.78,8736.58673477173,8961.23330497742,-224.646570205688,0
"1208",2017-12-26,20,121.78,8736.58673477173,8736.58673477173,0,0
"1209",2017-12-26,21,121.78,8736.58673477173,8736.58673477173,0,0
"1210",2017-12-26,22,121.78,8736.58673477173,8736.58673477173,0,0
"1211",2017-12-26,23,121.78,8736.58673477173,8736.58673477173,0,0
"1212",2017-12-27,0,121.79,8961.23330497742,8736.58673477173,224.646570205688,0.0624018250571357
"1213",2017-12-27,1,121.78,8736.58673477173,8961.23330497742,-224.646570205688,0
"1214",2017-12-27,2,121.78,8736.58673477173,8736.58673477173,0,0
"1215",2017-12-27,3,121.79,8961.23330497742,8736.58673477173,224.646570205688,0.0624018250571357
"1216",2017-12-27,4,121.78,8736.58673477173,8961.23330497742,-224.646570205688,0
"1217",2017-12-27,5,121.78,8736.58673477173,8736.58673477173,0,0
"1218",2017-12-27,6,121.78,8736.58673477173,8736.58673477173,0,0
"1219",2017-12-27,7,121.78,8736.58673477173,8736.58673477173,0,0
"1220",2017-12-27,8,121.78,8736.58673477173,8736.58673477173,0,0
"1221",2017-12-27,9,121.78,8736.58673477173,8736.58673477173,0,0
"1222",2017-12-27,10,121.78,8736.58673477173,8736.58673477173,0,0
"1223",2017-12-27,11,121.78,8736.58673477173,8736.58673477173,0,0
"1224",2017-12-27,12,121.78,8736.58673477173,8736.58673477173,0,0
"1225",2017-12-27,13,121.78,8736.58673477173,8736.58673477173,0,0
"1226",2017-12-27,14,121.78,8736.58673477173,8736.58673477173,0,0
"1227",2017-12-27,15,121.78,8736.58673477173,8736.58673477173,0,0
"1228",2017-12-27,16,121.78,8736.58673477173,8736.58673477173,0,0
"1229",2017-12-27,17,121.78,8736.58673477173,8736.58673477173,0,0
"1230",2017-12-27,18,121.78,8736.58673477173,8736.58673477173,0,0
"1231",2017-12-27,19,121.78,8736.58673477173,8736.58673477173,0,0
"1232",2017-12-27,20,121.78,8736.58673477173,8736.58673477173,0,0
"1233",2017-12-27,21,121.78,8736.58673477173,8736.58673477173,0,0
"1234",2017-12-27,22,121.78,8736.58673477173,8736.58673477173,0,0
"1235",2017-12-27,23,121.78,8736.58673477173,8736.58673477173,0,0
"1236",2017-12-28,0,121.78,8736.58673477173,8736.58673477173,0,0
"1237",2017-12-28,1,121.78,8736.58673477173,8736.58673477173,0,0
"1238",2017-12-28,2,121.78,8736.58673477173,8736.58673477173,0,0
"1239",2017-12-28,3,121.78,8736.58673477173,8736.58673477173,0,0
"1240",2017-12-28,4,121.78,8736.58673477173,8736.58673477173,0,0
"1241",2017-12-28,5,121.78,8736.58673477173,8736.58673477173,0,0
"1242",2017-12-28,6,121.78,8736.58673477173,8736.58673477173,0,0
"1243",2017-12-28,7,121.78,8736.58673477173,8736.58673477173,0,0
"1244",2017-12-28,8,121.78,8736.58673477173,8736.58673477173,0,0
"1245",2017-12-28,9,121.78,8736.58673477173,8736.58673477173,0,0
"1246",2017-12-28,10,121.78,8736.58673477173,8736.58673477173,0,0
"1247",2017-12-28,11,121.78,8736.58673477173,8736.58673477173,0,0
"1248",2017-12-28,12,121.78,8736.58673477173,8736.58673477173,0,0
"1249",2017-12-28,13,121.78,8736.58673477173,8736.58673477173,0,0
"1250",2017-12-28,14,121.78,8736.58673477173,8736.58673477173,0,0
"1251",2017-12-28,15,121.78,8736.58673477173,8736.58673477173,0,0
"1252",2017-12-28,16,121.78,8736.58673477173,8736.58673477173,0,0
"1253",2017-12-28,17,121.78,8736.58673477173,8736.58673477173,0,0
"1254",2017-12-28,18,121.78,8736.58673477173,8736.58673477173,0,0
"1255",2017-12-28,19,121.78,8736.58673477173,8736.58673477173,0,0
"1256",2017-12-28,20,121.78,8736.58673477173,8736.58673477173,0,0
"1257",2017-12-28,21,121.78,8736.58673477173,8736.58673477173,0,0
"1258",2017-12-28,22,121.78,8736.58673477173,8736.58673477173,0,0
"1259",2017-12-28,23,121.78,8736.58673477173,8736.58673477173,0,0
"1260",2017-12-29,0,121.78,8736.58673477173,8736.58673477173,0,0
"1261",2017-12-29,1,121.78,8736.58673477173,8736.58673477173,0,0
"1262",2017-12-29,2,121.78,8736.58673477173,8736.58673477173,0,0
"1263",2017-12-29,3,121.78,8736.58673477173,8736.58673477173,0,0
"1264",2017-12-29,4,121.78,8736.58673477173,8736.58673477173,0,0
"1265",2017-12-29,5,121.78,8736.58673477173,8736.58673477173,0,0
"1266",2017-12-29,6,121.78,8736.58673477173,8736.58673477173,0,0
"1267",2017-12-29,7,121.78,8736.58673477173,8736.58673477173,0,0
"1268",2017-12-29,8,121.78,8736.58673477173,8736.58673477173,0,0
"1269",2017-12-29,9,121.78,8736.58673477173,8736.58673477173,0,0
"1270",2017-12-29,10,121.78,8736.58673477173,8736.58673477173,0,0
"1271",2017-12-29,11,121.78,8736.58673477173,8736.58673477173,0,0
"1272",2017-12-29,12,121.78,8736.58673477173,8736.58673477173,0,0
"1273",2017-12-29,13,121.78,8736.58673477173,8736.58673477173,0,0
"1274",2017-12-29,14,121.78,8736.58673477173,8736.58673477173,0,0
"1275",2017-12-29,15,121.78,8736.58673477173,8736.58673477173,0,0
"1276",2017-12-29,16,121.78,8736.58673477173,8736.58673477173,0,0
"1277",2017-12-29,17,121.78,8736.58673477173,8736.58673477173,0,0
"1278",2017-12-29,18,121.78,8736.58673477173,8736.58673477173,0,0
"1279",2017-12-29,19,121.78,8736.58673477173,8736.58673477173,0,0
"1280",2017-12-29,20,121.78,8736.58673477173,8736.58673477173,0,0
"1281",2017-12-29,21,121.78,8736.58673477173,8736.58673477173,0,0
"1282",2017-12-29,22,121.78,8736.58673477173,8736.58673477173,0,0
"1283",2017-12-29,23,121.78,8736.58673477173,8736.58673477173,0,0
"1284",2017-12-30,0,121.78,8736.58673477173,8736.58673477173,0,0
"1285",2017-12-30,1,121.78,8736.58673477173,8736.58673477173,0,0
"1286",2017-12-30,2,121.78,8736.58673477173,8736.58673477173,0,0
"1287",2017-12-30,3,121.78,8736.58673477173,8736.58673477173,0,0
"1288",2017-12-30,4,121.78,8736.58673477173,8736.58673477173,0,0
"1289",2017-12-30,5,121.78,8736.58673477173,8736.58673477173,0,0
"1290",2017-12-30,6,121.78,8736.58673477173,8736.58673477173,0,0
"1291",2017-12-30,7,121.78,8736.58673477173,8736.58673477173,0,0
"1292",2017-12-30,8,121.78,8736.58673477173,8736.58673477173,0,0
"1293",2017-12-30,9,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1294",2017-12-30,10,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1295",2017-12-30,11,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1296",2017-12-30,12,121.77,8513.54809379578,8513.54809379578,0,0
"1297",2017-12-30,13,121.77,8513.54809379578,8513.54809379578,0,0
"1298",2017-12-30,14,121.77,8513.54809379578,8513.54809379578,0,0
"1299",2017-12-30,15,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1300",2017-12-30,16,121.78,8736.58673477173,8736.58673477173,0,0
"1301",2017-12-30,17,121.78,8736.58673477173,8736.58673477173,0,0
"1302",2017-12-30,18,121.78,8736.58673477173,8736.58673477173,0,0
"1303",2017-12-30,19,121.78,8736.58673477173,8736.58673477173,0,0
"1304",2017-12-30,20,121.78,8736.58673477173,8736.58673477173,0,0
"1305",2017-12-30,21,121.78,8736.58673477173,8736.58673477173,0,0
"1306",2017-12-30,22,121.78,8736.58673477173,8736.58673477173,0,0
"1307",2017-12-30,23,121.78,8736.58673477173,8736.58673477173,0,0
"1308",2017-12-31,0,121.78,8736.58673477173,8736.58673477173,0,0
"1309",2017-12-31,1,121.78,8736.58673477173,8736.58673477173,0,0
"1310",2017-12-31,2,121.78,8736.58673477173,8736.58673477173,0,0
"1311",2017-12-31,3,121.78,8736.58673477173,8736.58673477173,0,0
"1312",2017-12-31,4,121.78,8736.58673477173,8736.58673477173,0,0
"1313",2017-12-31,5,121.78,8736.58673477173,8736.58673477173,0,0
"1314",2017-12-31,6,121.78,8736.58673477173,8736.58673477173,0,0
"1315",2017-12-31,7,121.78,8736.58673477173,8736.58673477173,0,0
"1316",2017-12-31,8,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1317",2017-12-31,9,121.77,8513.54809379578,8513.54809379578,0,0
"1318",2017-12-31,10,121.77,8513.54809379578,8513.54809379578,0,0
"1319",2017-12-31,11,121.77,8513.54809379578,8513.54809379578,0,0
"1320",2017-12-31,12,121.77,8513.54809379578,8513.54809379578,0,0
"1321",2017-12-31,13,121.77,8513.54809379578,8513.54809379578,0,0
"1322",2017-12-31,14,121.77,8513.54809379578,8513.54809379578,0,0
"1323",2017-12-31,15,121.77,8513.54809379578,8513.54809379578,0,0
"1324",2017-12-31,16,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1325",2017-12-31,17,121.78,8736.58673477173,8736.58673477173,0,0
"1326",2017-12-31,18,121.78,8736.58673477173,8736.58673477173,0,0
"1327",2017-12-31,19,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1328",2017-12-31,20,121.77,8513.54809379578,8513.54809379578,0,0
"1329",2017-12-31,21,121.77,8513.54809379578,8513.54809379578,0,0
"1330",2017-12-31,22,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1331",2017-12-31,23,121.78,8736.58673477173,8736.58673477173,0,0
"1332",2018-01-01,0,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1333",2018-01-01,1,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1334",2018-01-01,2,121.78,8736.58673477173,8736.58673477173,0,0
"1335",2018-01-01,3,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1336",2018-01-01,4,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1337",2018-01-01,5,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1338",2018-01-01,6,121.77,8513.54809379578,8513.54809379578,0,0
"1339",2018-01-01,7,121.77,8513.54809379578,8513.54809379578,0,0
"1340",2018-01-01,8,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1341",2018-01-01,9,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1342",2018-01-01,10,121.77,8513.54809379578,8513.54809379578,0,0
"1343",2018-01-01,11,121.77,8513.54809379578,8513.54809379578,0,0
"1344",2018-01-01,12,121.77,8513.54809379578,8513.54809379578,0,0
"1345",2018-01-01,13,121.77,8513.54809379578,8513.54809379578,0,0
"1346",2018-01-01,14,121.77,8513.54809379578,8513.54809379578,0,0
"1347",2018-01-01,15,121.77,8513.54809379578,8513.54809379578,0,0
"1348",2018-01-01,16,121.77,8513.54809379578,8513.54809379578,0,0
"1349",2018-01-01,17,121.77,8513.54809379578,8513.54809379578,0,0
"1350",2018-01-01,18,121.77,8513.54809379578,8513.54809379578,0,0
"1351",2018-01-01,19,121.77,8513.54809379578,8513.54809379578,0,0
"1352",2018-01-01,20,121.77,8513.54809379578,8513.54809379578,0,0
"1353",2018-01-01,21,121.77,8513.54809379578,8513.54809379578,0,0
"1354",2018-01-01,22,121.77,8513.54809379578,8513.54809379578,0,0
"1355",2018-01-01,23,121.77,8513.54809379578,8513.54809379578,0,0
"1356",2018-01-02,0,121.77,8513.54809379578,8513.54809379578,0,0
"1357",2018-01-02,1,121.77,8513.54809379578,8513.54809379578,0,0
"1358",2018-01-02,2,121.77,8513.54809379578,8513.54809379578,0,0
"1359",2018-01-02,3,121.77,8513.54809379578,8513.54809379578,0,0
"1360",2018-01-02,4,121.77,8513.54809379578,8513.54809379578,0,0
"1361",2018-01-02,5,121.77,8513.54809379578,8513.54809379578,0,0
"1362",2018-01-02,6,121.77,8513.54809379578,8513.54809379578,0,0
"1363",2018-01-02,7,121.77,8513.54809379578,8513.54809379578,0,0
"1364",2018-01-02,8,121.77,8513.54809379578,8513.54809379578,0,0
"1365",2018-01-02,9,121.77,8513.54809379578,8513.54809379578,0,0
"1366",2018-01-02,10,121.77,8513.54809379578,8513.54809379578,0,0
"1367",2018-01-02,11,121.77,8513.54809379578,8513.54809379578,0,0
"1368",2018-01-02,12,121.77,8513.54809379578,8513.54809379578,0,0
"1369",2018-01-02,13,121.77,8513.54809379578,8513.54809379578,0,0
"1370",2018-01-02,14,121.77,8513.54809379578,8513.54809379578,0,0
"1371",2018-01-02,15,121.77,8513.54809379578,8513.54809379578,0,0
"1372",2018-01-02,16,121.77,8513.54809379578,8513.54809379578,0,0
"1373",2018-01-02,17,121.77,8513.54809379578,8513.54809379578,0,0
"1374",2018-01-02,18,121.77,8513.54809379578,8513.54809379578,0,0
"1375",2018-01-02,19,121.77,8513.54809379578,8513.54809379578,0,0
"1376",2018-01-02,20,121.77,8513.54809379578,8513.54809379578,0,0
"1377",2018-01-02,21,121.77,8513.54809379578,8513.54809379578,0,0
"1378",2018-01-02,22,121.77,8513.54809379578,8513.54809379578,0,0
"1379",2018-01-02,23,121.77,8513.54809379578,8513.54809379578,0,0
"1380",2018-01-03,0,121.77,8513.54809379578,8513.54809379578,0,0
"1381",2018-01-03,1,121.77,8513.54809379578,8513.54809379578,0,0
"1382",2018-01-03,2,121.77,8513.54809379578,8513.54809379578,0,0
"1383",2018-01-03,3,121.77,8513.54809379578,8513.54809379578,0,0
"1384",2018-01-03,4,121.77,8513.54809379578,8513.54809379578,0,0
"1385",2018-01-03,5,121.77,8513.54809379578,8513.54809379578,0,0
"1386",2018-01-03,6,121.77,8513.54809379578,8513.54809379578,0,0
"1387",2018-01-03,7,121.77,8513.54809379578,8513.54809379578,0,0
"1388",2018-01-03,8,121.77,8513.54809379578,8513.54809379578,0,0
"1389",2018-01-03,9,121.77,8513.54809379578,8513.54809379578,0,0
"1390",2018-01-03,10,121.77,8513.54809379578,8513.54809379578,0,0
"1391",2018-01-03,11,121.77,8513.54809379578,8513.54809379578,0,0
"1392",2018-01-03,12,121.77,8513.54809379578,8513.54809379578,0,0
"1393",2018-01-03,13,121.77,8513.54809379578,8513.54809379578,0,0
"1394",2018-01-03,14,121.77,8513.54809379578,8513.54809379578,0,0
"1395",2018-01-03,15,121.77,8513.54809379578,8513.54809379578,0,0
"1396",2018-01-03,16,121.77,8513.54809379578,8513.54809379578,0,0
"1397",2018-01-03,17,121.77,8513.54809379578,8513.54809379578,0,0
"1398",2018-01-03,18,121.77,8513.54809379578,8513.54809379578,0,0
"1399",2018-01-03,19,121.77,8513.54809379578,8513.54809379578,0,0
"1400",2018-01-03,20,121.77,8513.54809379578,8513.54809379578,0,0
"1401",2018-01-03,21,121.77,8513.54809379578,8513.54809379578,0,0
"1402",2018-01-03,22,121.77,8513.54809379578,8513.54809379578,0,0
"1403",2018-01-03,23,121.77,8513.54809379578,8513.54809379578,0,0
"1404",2018-01-04,0,121.77,8513.54809379578,8513.54809379578,0,0
"1405",2018-01-04,1,121.77,8513.54809379578,8513.54809379578,0,0
"1406",2018-01-04,2,121.77,8513.54809379578,8513.54809379578,0,0
"1407",2018-01-04,3,121.77,8513.54809379578,8513.54809379578,0,0
"1408",2018-01-04,4,121.77,8513.54809379578,8513.54809379578,0,0
"1409",2018-01-04,5,121.77,8513.54809379578,8513.54809379578,0,0
"1410",2018-01-04,6,121.77,8513.54809379578,8513.54809379578,0,0
"1411",2018-01-04,7,121.77,8513.54809379578,8513.54809379578,0,0
"1412",2018-01-04,8,121.77,8513.54809379578,8513.54809379578,0,0
"1413",2018-01-04,9,121.77,8513.54809379578,8513.54809379578,0,0
"1414",2018-01-04,10,121.77,8513.54809379578,8513.54809379578,0,0
"1415",2018-01-04,11,121.77,8513.54809379578,8513.54809379578,0,0
"1416",2018-01-04,12,121.77,8513.54809379578,8513.54809379578,0,0
"1417",2018-01-04,13,121.77,8513.54809379578,8513.54809379578,0,0
"1418",2018-01-04,14,121.77,8513.54809379578,8513.54809379578,0,0
"1419",2018-01-04,15,121.77,8513.54809379578,8513.54809379578,0,0
"1420",2018-01-04,16,121.77,8513.54809379578,8513.54809379578,0,0
"1421",2018-01-04,17,121.77,8513.54809379578,8513.54809379578,0,0
"1422",2018-01-04,18,121.77,8513.54809379578,8513.54809379578,0,0
"1423",2018-01-04,19,121.77,8513.54809379578,8513.54809379578,0,0
"1424",2018-01-04,20,121.77,8513.54809379578,8513.54809379578,0,0
"1425",2018-01-04,21,121.77,8513.54809379578,8513.54809379578,0,0
"1426",2018-01-04,22,121.77,8513.54809379578,8513.54809379578,0,0
"1427",2018-01-04,23,121.77,8513.54809379578,8513.54809379578,0,0
"1428",2018-01-05,0,121.77,8513.54809379578,8513.54809379578,0,0
"1429",2018-01-05,1,121.77,8513.54809379578,8513.54809379578,0,0
"1430",2018-01-05,2,121.77,8513.54809379578,8513.54809379578,0,0
"1431",2018-01-05,3,121.77,8513.54809379578,8513.54809379578,0,0
"1432",2018-01-05,4,121.77,8513.54809379578,8513.54809379578,0,0
"1433",2018-01-05,5,121.77,8513.54809379578,8513.54809379578,0,0
"1434",2018-01-05,6,121.77,8513.54809379578,8513.54809379578,0,0
"1435",2018-01-05,7,121.77,8513.54809379578,8513.54809379578,0,0
"1436",2018-01-05,8,121.77,8513.54809379578,8513.54809379578,0,0
"1437",2018-01-05,9,121.77,8513.54809379578,8513.54809379578,0,0
"1438",2018-01-05,10,121.77,8513.54809379578,8513.54809379578,0,0
"1439",2018-01-05,11,121.77,8513.54809379578,8513.54809379578,0,0
"1440",2018-01-05,12,121.77,8513.54809379578,8513.54809379578,0,0
"1441",2018-01-05,13,121.77,8513.54809379578,8513.54809379578,0,0
"1442",2018-01-05,14,121.77,8513.54809379578,8513.54809379578,0,0
"1443",2018-01-05,15,121.77,8513.54809379578,8513.54809379578,0,0
"1444",2018-01-05,16,121.77,8513.54809379578,8513.54809379578,0,0
"1445",2018-01-05,17,121.77,8513.54809379578,8513.54809379578,0,0
"1446",2018-01-05,18,121.77,8513.54809379578,8513.54809379578,0,0
"1447",2018-01-05,19,121.77,8513.54809379578,8513.54809379578,0,0
"1448",2018-01-05,20,121.77,8513.54809379578,8513.54809379578,0,0
"1449",2018-01-05,21,121.77,8513.54809379578,8513.54809379578,0,0
"1450",2018-01-05,22,121.77,8513.54809379578,8513.54809379578,0,0
"1451",2018-01-05,23,121.77,8513.54809379578,8513.54809379578,0,0
"1452",2018-01-06,0,121.77,8513.54809379578,8513.54809379578,0,0
"1453",2018-01-06,1,121.77,8513.54809379578,8513.54809379578,0,0
"1454",2018-01-06,2,121.77,8513.54809379578,8513.54809379578,0,0
"1455",2018-01-06,3,121.77,8513.54809379578,8513.54809379578,0,0
"1456",2018-01-06,4,121.77,8513.54809379578,8513.54809379578,0,0
"1457",2018-01-06,5,121.77,8513.54809379578,8513.54809379578,0,0
"1458",2018-01-06,6,121.77,8513.54809379578,8513.54809379578,0,0
"1459",2018-01-06,7,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1460",2018-01-06,8,121.78,8736.58673477173,8736.58673477173,0,0
"1461",2018-01-06,9,121.78,8736.58673477173,8736.58673477173,0,0
"1462",2018-01-06,10,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1463",2018-01-06,11,121.77,8513.54809379578,8513.54809379578,0,0
"1464",2018-01-06,12,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1465",2018-01-06,13,121.78,8736.58673477173,8736.58673477173,0,0
"1466",2018-01-06,14,121.78,8736.58673477173,8736.58673477173,0,0
"1467",2018-01-06,15,121.78,8736.58673477173,8736.58673477173,0,0
"1468",2018-01-06,16,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1469",2018-01-06,17,121.77,8513.54809379578,8513.54809379578,0,0
"1470",2018-01-06,18,121.77,8513.54809379578,8513.54809379578,0,0
"1471",2018-01-06,19,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1472",2018-01-06,20,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1473",2018-01-06,21,121.77,8513.54809379578,8513.54809379578,0,0
"1474",2018-01-06,22,121.77,8513.54809379578,8513.54809379578,0,0
"1475",2018-01-06,23,121.77,8513.54809379578,8513.54809379578,0,0
"1476",2018-01-07,0,121.77,8513.54809379578,8513.54809379578,0,0
"1477",2018-01-07,1,121.77,8513.54809379578,8513.54809379578,0,0
"1478",2018-01-07,2,121.77,8513.54809379578,8513.54809379578,0,0
"1479",2018-01-07,3,121.77,8513.54809379578,8513.54809379578,0,0
"1480",2018-01-07,4,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1481",2018-01-07,5,121.78,8736.58673477173,8736.58673477173,0,0
"1482",2018-01-07,6,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1483",2018-01-07,7,121.77,8513.54809379578,8513.54809379578,0,0
"1484",2018-01-07,8,121.77,8513.54809379578,8513.54809379578,0,0
"1485",2018-01-07,9,121.77,8513.54809379578,8513.54809379578,0,0
"1486",2018-01-07,10,121.77,8513.54809379578,8513.54809379578,0,0
"1487",2018-01-07,11,121.77,8513.54809379578,8513.54809379578,0,0
"1488",2018-01-07,12,121.77,8513.54809379578,8513.54809379578,0,0
"1489",2018-01-07,13,121.77,8513.54809379578,8513.54809379578,0,0
"1490",2018-01-07,14,121.77,8513.54809379578,8513.54809379578,0,0
"1491",2018-01-07,15,121.77,8513.54809379578,8513.54809379578,0,0
"1492",2018-01-07,16,121.77,8513.54809379578,8513.54809379578,0,0
"1493",2018-01-07,17,121.77,8513.54809379578,8513.54809379578,0,0
"1494",2018-01-07,18,121.77,8513.54809379578,8513.54809379578,0,0
"1495",2018-01-07,19,121.77,8513.54809379578,8513.54809379578,0,0
"1496",2018-01-07,20,121.77,8513.54809379578,8513.54809379578,0,0
"1497",2018-01-07,21,121.77,8513.54809379578,8513.54809379578,0,0
"1498",2018-01-07,22,121.77,8513.54809379578,8513.54809379578,0,0
"1499",2018-01-07,23,121.77,8513.54809379578,8513.54809379578,0,0
"1500",2018-01-08,0,121.77,8513.54809379578,8513.54809379578,0,0
"1501",2018-01-08,1,121.77,8513.54809379578,8513.54809379578,0,0
"1502",2018-01-08,2,121.77,8513.54809379578,8513.54809379578,0,0
"1503",2018-01-08,3,121.77,8513.54809379578,8513.54809379578,0,0
"1504",2018-01-08,4,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1505",2018-01-08,5,121.77,8513.54809379578,8736.58673477173,-223.038640975952,0
"1506",2018-01-08,6,121.78,8736.58673477173,8513.54809379578,223.038640975952,0.0619551780488756
"1507",2018-01-08,7,121.78,8736.58673477173,8736.58673477173,0,0
"1508",2018-01-08,8,121.78,8736.58673477173,8736.58673477173,0,0
"1509",2018-01-08,9,121.78,8736.58673477173,8736.58673477173,0,0
"1510",2018-01-08,10,121.78,8736.58673477173,8736.58673477173,0,0
"1511",2018-01-08,11,121.78,8736.58673477173,8736.58673477173,0,0
"1512",2018-01-08,12,121.78,8736.58673477173,8736.58673477173,0,0
"1513",2018-01-08,13,121.79,8961.23330497742,8736.58673477173,224.646570205688,0.0624018250571357
"1514",2018-01-08,14,121.8,9187.21334838867,8961.23330497742,225.980043411255,0.0627722342809041
"1515",2018-01-08,15,121.8,9187.21334838867,9187.21334838867,0,0
"1516",2018-01-08,16,121.8,9187.21334838867,9187.21334838867,0,0
"1517",2018-01-08,17,121.8,9187.21334838867,9187.21334838867,0,0
